10,1.77561
15,2.36765
20,2.42853
25,2.49814
30,2.67394
35,3.213
40,3.01634
45,3.01663
50,3.19417
55,3.27504
60,3.28021
65,3.48201
70,3.64802
75,3.68059
80,3.52596
85,3.61927
90,3.71013
95,3.65646
100,3.75911
105,3.98285
110,3.9004
115,3.84268
120,3.93723
125,3.94066
130,4.00458
135,3.98214
140,4.05413
145,4.42119
150,4.10173
155,4.13463
160,4.17306
165,4.43668
170,4.25548
175,4.58148
180,4.24416
185,4.27223
190,4.33763
195,4.25122
200,4.37703
205,4.47856
210,4.4856
215,4.65896
220,4.42609
225,4.56462
230,4.60693
235,4.51152
240,4.55413
245,4.86295
250,4.6666
255,4.51645
260,4.64772
265,4.61631
270,4.6516
275,4.72213
280,5.31441
285,4.67176
290,4.67293
295,4.7445
300,4.7146
305,4.73863
310,4.75572
315,4.84706
320,4.80922
325,4.77844
330,4.87067
335,4.84239
340,4.89828
345,4.87333
350,4.85931
355,4.82749
360,4.93545
365,4.88916
370,5.002
375,4.9315
380,4.99203
385,4.94824
390,5.04905
395,4.98138
400,5.00566
405,5.10347
410,5.13951
415,5.00519
420,4.97385
425,5.0003
430,5.13309
435,5.05697
440,7.26081
445,5.11305
450,5.09506
455,5.30577
460,5.11972
465,5.18734
470,5.21521
475,5.61578
480,5.41184
485,5.11849
490,5.22124
495,5.23681
500,5.20962
505,5.182
510,5.13326
515,5.23699
520,5.18176
525,5.21978
530,5.2772
535,5.23652
540,5.2901
545,5.23451
550,5.23691
555,5.26491
560,5.36874
565,5.39267
570,5.3091
575,5.3413
580,5.30793
585,5.30597
590,5.36593
595,5.30601
600,5.39117
605,5.31985
610,5.40748
615,5.44388
620,5.36176
625,5.37486
630,5.43431
635,5.43561
640,5.6936
645,5.46696
650,5.4373
655,5.40326
660,5.45763
665,5.48707
670,5.40355
675,5.47294
680,5.41912
685,5.56421
690,5.71258
695,5.62798
700,5.60509
705,5.50316
710,5.61865
715,5.59846
720,5.54466
725,5.68557
730,5.54744
735,5.53724
740,5.58772
745,5.47989
750,5.54244
755,5.58298
760,5.6502
765,5.54327
770,5.61419
775,5.83626
780,5.59117
785,5.58433
790,5.67389
795,5.6624
800,5.60622
805,5.67617
810,5.68244
815,5.71894
820,5.71927
825,5.74137
830,5.70354
835,5.97045
840,5.67586
845,5.6642
850,5.7027
855,5.65115
860,5.6901
865,5.7114
870,5.90919
875,6.04249
880,5.76281
885,5.89916
890,6.14305
895,5.76583
900,5.78678
905,6.06593
910,5.81085
915,5.76365
920,5.82641
925,5.81615
930,5.82836
935,5.71805
940,5.7716
945,5.85731
950,5.8631
955,5.73726
960,5.93476
965,5.77669
970,5.76623
975,5.83406
980,6.33152
985,5.87579
990,6.01504
