6,1.51568
11,1.86769
16,2.25265
21,2.48947
26,2.68512
31,2.75962
36,2.97204
41,2.96808
46,2.99615
51,3.1272
56,3.31988
61,3.23444
66,3.39624
71,3.42146
76,3.5594
81,3.56472
86,3.52237
91,3.64194
96,3.73252
101,3.74299
106,3.79544
111,3.7739
116,3.89295
121,3.75895
126,4.03832
131,4.0104
136,4.0368
141,4.14809
146,4.01552
151,4.03283
156,4.19181
161,4.1589
166,4.11818
171,4.15728
176,4.24999
181,4.40624
186,4.33354
191,4.25465
196,4.31528
201,4.32989
206,4.31963
211,4.43235
216,4.36864
221,4.39538
226,4.46869
231,4.5112
236,4.48584
241,4.53937
