10,1.84119
15,2.02623
20,2.49536
25,2.52597
30,2.67666
35,3.22585
40,3.98097
45,3.03255
50,3.23436
55,3.62542
60,9.16637
65,12.867
70,3.48784
75,3.67417
80,3.67755
85,3.65233
90,3.80334
95,3.65002
100,3.82405
105,159.843
110,13.3998
115,4.04283
120,3.97518
125,3.92238
130,3.99351
135,3.97967
140,4.10674
145,4.08533
150,4.1125
155,4.11304
160,4.22181
165,4.18769
170,4.22513
175,4.89073
180,4.3137
185,4.25598
190,4.32972
195,4.31644
200,4.38653
205,4.47353
210,4.42788
215,4.39936
220,5.16521
225,4.50126
230,4.57078
235,4.55671
240,4.51974
245,4.51863
250,4.53747
255,4.55542
260,4.58551
265,4.62281
270,4.65776
275,4.60617
280,4.6792
285,4.67007
290,4.6704
295,4.7006
300,4.68758
305,4.71127
310,4.82138
315,4.7577
320,4.75845
325,4.76632
330,4.77852
335,4.89408
340,4.84508
345,5.51367
350,4.8758
355,4.92892
360,4.94194
365,4.90872
370,4.91739
375,4.91445
380,4.93452
385,4.9684
390,5.01398
395,5.0594
400,4.9427
405,4.91415
410,5.01975
415,5.06566
420,5.02792
425,5.03146
430,5.02021
435,4.98524
440,5.02366
445,5.15046
450,5.08184
455,5.09837
460,5.27833
465,5.03991
470,5.11558
475,5.12636
480,5.21243
485,5.10472
490,5.15824
495,5.09351
500,5.21615
505,5.20016
510,5.17793
515,5.29075
520,5.23225
525,5.17083
530,5.18843
535,5.23343
540,5.19075
545,5.89046
550,5.22898
555,5.23915
560,5.29269
565,5.28181
570,5.35448
575,5.31227
580,5.35848
585,5.34335
590,5.30631
595,5.33032
600,5.43788
605,5.33459
610,5.37883
615,5.36867
620,5.34471
625,5.30347
630,5.40282
635,5.35878
640,5.41544
645,5.39029
650,5.43141
655,5.42162
660,5.44188
665,5.4566
670,5.45145
675,5.44382
680,5.44596
685,5.45489
690,5.45285
695,5.46106
700,5.4925
705,5.47817
710,5.49565
715,5.50718
720,5.54366
725,5.50299
730,5.52798
735,5.5427
740,5.50401
745,5.53335
750,5.51728
755,5.65597
760,5.53273
765,5.52197
770,5.57511
775,5.58255
780,5.64715
785,5.5454
790,5.61854
795,5.6138
800,5.61473
805,5.63969
810,5.59891
815,5.63813
820,5.70849
825,5.66171
830,5.68289
835,5.60635
840,5.64235
845,5.67734
850,5.68809
855,5.68787
860,5.66157
865,5.62942
870,5.68479
875,5.65183
880,5.71367
885,5.73222
890,5.72662
895,5.71847
900,5.75831
905,5.67943
910,5.69356
915,5.69511
920,5.77841
925,5.70702
930,5.73705
935,5.72745
940,5.79172
945,5.80283
950,5.77091
955,5.79701
960,5.74332
965,5.79977
970,5.72879
975,5.81051
980,5.83564
985,5.8313
990,5.742
995,5.78186
1000,5.81778
1005,5.84863
1010,5.83173
1015,5.79754
1020,5.85621
1025,5.80183
1030,5.80753
1035,5.86372
1040,5.82828
1045,5.85534
1050,5.81734
1055,5.87608
1060,5.80751
1065,5.83165
1070,5.89497
1075,5.86712
1080,5.82628
1085,5.85188
1090,5.87129
1095,5.85975
1100,5.90717
1105,5.92344
1110,5.90235
1115,5.89763
1120,5.90144
1125,5.95129
1130,5.87554
1135,5.87856
1140,5.97606
1145,5.98756
1150,5.96706
1155,5.93271
1160,5.99308
1165,5.90956
1170,5.90598
1175,5.92238
1180,6.00691
1185,5.93584
1190,5.95211
1195,5.96111
1200,5.96254
1205,5.97674
1210,6.00863
1215,5.97591
1220,6.0392
1225,6.05001
1230,5.94268
1235,6.04155
1240,5.95236
1245,6.03815
1250,5.95118
1255,6.01865
1260,5.99267
1265,6.08601
1270,6.05229
1275,6.04674
1280,6.01076
1285,6.05707
1290,5.98328
1295,6.00176
1300,6.0288
1305,6.01841
1310,6.05931
1315,6.06114
1320,6.06438
1325,6.02163
1330,6.05156
1335,6.09798
1340,6.03167
1345,6.10403
1350,6.11684
1355,6.08333
1360,6.12018
1365,6.07742
1370,6.0328
1375,6.10101
1380,6.09943
1385,6.1056
1390,6.11507
1395,6.11316
1400,6.09242
1405,6.1108
1410,6.15603
1415,6.15112
1420,6.12669
1425,6.08713
1430,6.15571
1435,6.20244
1440,6.14981
1445,6.18365
1450,6.17062
1455,6.07815
1460,6.10377
1465,6.1874
1470,6.22291
1475,6.12292
1480,6.13817
1485,6.1766
1490,6.20999
1495,6.1757
1500,6.15389
1505,6.22208
1510,6.16662
1515,6.18205
1520,6.1797
1525,6.18824
1530,6.20536
1535,6.19751
1540,6.2106
1545,6.24608
1550,6.20237
1555,6.25741
1560,6.20377
1565,6.2401
1570,6.21794
1575,6.26643
1580,6.22283
1585,6.16412
1590,6.21954
1595,6.31297
1600,6.22511
1605,6.2403
1610,6.24464
1615,6.23556
1620,6.21195
1625,6.25351
1630,6.27406
1635,6.32212
1640,6.25632
1645,6.24581
1650,6.29618
1655,6.28573
1660,6.30954
1665,6.25755
1670,6.25689
1675,6.27243
1680,6.28346
1685,6.27011
1690,6.28318
1695,6.26096
1700,6.22106
1705,6.28969
1710,6.33354
1715,6.29062
1720,6.27688
1725,6.29483
1730,6.32391
1735,6.33092
1740,6.23513
1745,6.29623
1750,6.33763
1755,6.31483
1760,6.304
1765,6.39531
1770,6.33778
1775,6.30802
1780,6.33683
1785,6.33462
1790,6.27741
1795,6.31954
1800,6.37651
1805,6.32776
1810,6.30212
1815,6.30665
1820,6.40506
1825,6.37106
1830,6.38321
1835,6.34337
1840,6.42965
1845,6.41085
1850,6.3559
1855,6.38595
1860,6.386
1865,6.37723
1870,6.38228
1875,6.35562
1880,6.32815
1885,6.45108
1890,6.35619
1895,6.38893
1900,6.40916
1905,6.41716
1910,6.3991
1915,6.46433
1920,6.37308
1925,6.32117
1930,6.43741
1935,6.36038
