10,121
15,80
20,99
25,99
30,87
35,97
40,96
45,118
50,105
55,105
60,114
65,124
70,119
75,128
80,129
85,134
90,142
95,147
100,150
105,159
110,166
115,159
120,166
125,166
130,185
135,192
140,198
145,201
150,214
155,221
160,224
165,223
170,232
175,238
180,244
185,252
190,251
195,278
200,280
205,273
210,277
215,289
220,296
225,299
230,314
235,318
240,333
245,342
250,341
255,349
260,357
265,370
270,376
275,392
280,392
285,409
290,425
295,415
300,428
305,436
310,447
315,455
320,495
325,476
330,656
335,513
340,564
345,547
350,519
355,517
360,528
365,539
370,550
375,572
380,566
385,582
390,598
395,592
400,611
405,608
410,624
415,645
420,635
425,650
430,661
435,671
440,688
445,698
450,704
455,715
460,825
465,782
470,793
475,758
480,767
485,793
490,790
495,817
500,819
505,857
510,830
515,864
520,880
525,881
530,892
535,910
540,922
545,930
550,954
555,1015
560,1097
565,973
570,1011
575,1021
580,1009
585,1122
590,1049
595,1096
600,1075
605,1091
610,1156
615,1113
620,1134
625,1176
630,1236
635,1277
640,1175
645,1199
650,1261
655,1298
660,1236
665,1259
670,1268
675,1442
680,1339
685,1318
690,1411
695,1596
700,1362
705,1390
710,1399
715,1437
720,1414
725,1401
730,1457
735,1506
740,1465
745,1632
750,1825
755,1509
760,2128
765,1665
770,1563
775,1598
780,1638
785,1725
790,1819
795,1802
800,1665
805,1740
810,1709
815,1743
820,1714
825,1759
830,1883
835,1897
840,1948
845,1873
850,1831
855,1911
860,1920
865,1905
870,1925
875,1928
880,2136
885,2103
890,1976
895,2012
900,2062
905,2004
910,2121
915,2223
920,2231
925,2185
930,2135
935,2226
940,2139
945,2216
950,2266
955,2473
960,2398
965,2241
970,2292
975,2311
980,2407
985,2519
990,2451
995,2533
1000,2408
1005,2595
1010,2440
1015,2592
1020,2739
1025,2615
1030,2597
1035,2698
1040,2615
1045,2617
1050,2980
1055,2857
1060,2710
1065,2874
1070,2865
1075,3178
1080,2831
1085,2974
1090,2818
1095,3001
1100,2900
1105,3184
1110,2874
1115,2941
1120,3128
1125,3025
1130,3558
1135,3100
1140,3133
1145,3109
1150,3200
1155,3570
1160,3099
1165,3206
1170,3223
1175,3232
1180,3698
1185,3304
1190,3264
1195,3429
1200,3531
1205,3504
1210,3419
1215,3484
1220,3617
1225,3959
1230,3545
1235,3741
1240,3656
1245,3958
1250,3774
1255,3712
1260,3708
1265,3875
1270,3924
1275,3762
1280,3848
1285,4043
1290,4066
1295,3849
1300,3946
1305,4271
1310,4211
1315,4066
1320,4005
1325,4418
1330,4209
1335,4046
1340,4278
1345,4789
1350,4655
1355,4426
1360,4414
1365,4498
1370,4297
1375,4510
1380,4949
1385,4490
1390,4799
1395,17745
1400,5266
1405,4912
1410,5137
1415,4741
1420,4691
1425,5252
1430,4819
1435,4691
1440,4820
1445,4727
1450,4881
1455,4931
1460,5353
1465,4983
1470,4940
1475,5546
1480,5011
1485,5028
1490,5704
1495,5211
1500,5379
1505,5698
1510,5257
1515,5137
1520,5477
1525,5134
1530,5379
1535,5686
1540,5264
1545,5421
1550,5854
1555,5521
1560,6102
1565,6084
1570,5462
1575,5865
1580,5458
1585,5617
1590,6153
1595,5702
1600,5687
1605,6256
1610,5685
1615,5746
1620,6153
1625,5806
1630,6397
1635,6190
1640,5985
1645,6562
1650,6031
1655,6867
1660,6118
1665,6032
1670,6562
1675,6464
1680,6788
1685,6099
1690,6286
1695,6701
1700,6419
1705,7007
1710,6417
1715,6452
1720,6552
1725,6451
1730,7262
1735,6750
1740,7214
1745,6775
1750,6594
1755,6883
1760,6820
1765,7433
1770,6946
1775,7311
1780,6875
1785,7119
1790,6975
1795,7105
1800,7284
1805,7097
1810,7698
1815,7134
1820,8481
1825,7303
1830,7826
1835,7466
1840,8072
1845,7480
1850,7968
1855,7975
1860,8082
1865,7618
1870,8501
1875,7749
1880,8317
1885,7642
1890,8334
1895,7976
1900,8519
1905,8022
1910,8622
1915,8179
1920,8552
1925,8308
1930,8847
1935,8213
1940,8839
1945,8378
1950,8978
1955,8781
1960,8529
1965,8956
1970,8469
1975,9259
1980,8444
1985,9097
1990,8487
1995,8859
2000,8701
