50,4.32886
52,3.72675
54,3.44945
56,3.44739
58,3.48323
60,3.41638
62,3.25244
64,3.34238
66,2.95634
68,3.9415
70,4.32968
72,3.5473
74,4.61307
76,4.8849
78,3.76382
80,4.39244
82,4.31014
84,3.40273
86,4.40921
88,3.58994
90,4.60275
92,4.89957
94,4.21631
96,4.2878
98,3.4325
100,4.42862
102,4.50841
104,3.69113
106,5.17308
108,4.62972
110,4.55925
112,4.56075
114,4.36216
116,5.00301
118,4.23524
120,5.21513
122,4.76774
124,4.1304
126,4.44787
128,4.49856
130,4.48113
132,4.385
134,4.05498
136,4.9106
138,4.63829
140,4.60841
142,4.43727
144,4.25617
146,3.67309
148,4.26223
150,4.26528
152,3.8818
154,3.76556
156,3.85138
158,4.00439
160,4.26348
162,3.58599
164,3.84895
166,5.40757
168,5.17046
170,3.95409
172,4.37625
174,4.5413
176,4.34975
178,5.34337
180,4.44255
182,4.3368
184,5.93053
186,4.36026
188,5.21309
190,4.63805
192,4.21127
194,4.17052
196,4.40329
198,4.49342
200,4.01236
202,4.49622
204,4.44913
206,4.79561
208,4.52303
210,4.04694
212,5.30793
214,4.46673
216,6.50911
218,6.77248
220,5.10091
222,4.91907
224,5.62489
226,4.33724
228,6.40874
230,4.60904
232,4.1151
234,4.39304
236,4.76556
238,6.85231
240,5.05643
242,4.98429
244,5.66861
246,4.9746
248,5.84497
250,5.54915
252,4.34488
254,4.80588
256,4.54875
258,5.25015
260,5.4461
262,5.01875
264,4.91956
266,4.36795
268,5.48117
270,5.65029
272,5.58927
274,6.14873
276,5.09916
278,5.78767
280,5.93434
282,4.80898
284,6.23391
286,6.23017
288,4.64005
290,6.82204
292,5.79203
294,5.87045
296,5.36646
298,4.74739
300,5.72678
302,4.81587
304,6.61267
306,5.73128
308,5.25636
310,7.0734
312,5.16693
314,6.8009
316,5.38209
318,5.04459
320,5.9759
322,5.40892
324,6.02695
326,5.78569
328,4.41177
330,5.19332
332,5.07562
334,6.27602
336,5.36119
338,4.24123
340,5.80239
342,5.77353
344,6.02514
346,5.8697
348,4.62856
350,6.36708
352,5.61664
354,5.64602
356,5.88863
358,4.28093
360,5.6049
362,7.20505
364,5.90038
366,6.55512
368,5.29491
370,7.09638
372,6.6124
374,5.87908
376,6.31853
378,4.61619
380,5.94182
382,5.04748
384,6.60517
386,5.76819
388,4.59915
390,5.56759
392,5.91148
394,5.52898
396,4.9312
398,4.83833
400,4.69324
402,4.73519
404,5.82301
406,5.01568
408,5.1922
410,6.23669
412,6.46844
414,6.02425
